"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:20:55 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2015,Japan,Egypt,0
2015,Japan,Ethiopia,17
2015,Japan,Ghana,0
2015,Japan,Guinea,0
2015,Japan,Indonesia,0
2015,Japan,India,0
2015,Japan,"Iran (Islamic Rep. of)",24
2015,Japan,Iraq,*
2015,Japan,Kenya,0
2015,Japan,Cambodia,0
2015,Japan,"Rep. of Korea",0
2015,Japan,"Sri Lanka",51
2015,Japan,Mali,0
2015,Japan,Myanmar,1826
2015,Japan,Mongolia,0
2015,Japan,Nigeria,0
2015,Japan,Nepal,0
2015,Japan,Pakistan,24
2015,Japan,Peru,0
2015,Japan,Philippines,0
2015,Japan,"Russian Federation",0
2015,Japan,Sudan,15
2015,Japan,Senegal,0
2015,Japan,"Syrian Arab Rep.",59
2015,Japan,Thailand,0
2015,Japan,Tunisia,0
2015,Japan,Turkey,29
2015,Japan,"United Rep. of Tanzania",0
2015,Japan,Uganda,0
2015,Japan,Ukraine,0
2015,Japan,"Viet Nam",19
2015,Japan,Stateless,8
2015,Japan,Various/Unknown,230
2015,Japan,"South Africa",0
2015,Kazakhstan,Afghanistan,644
2015,Kazakhstan,China,8
2015,Kazakhstan,"Syrian Arab Rep.",23
2015,Kazakhstan,Ukraine,*
2015,Kazakhstan,Uzbekistan,26
2015,Kazakhstan,Stateless,0
2015,Kenya,Burundi,848
2015,Kenya,"Côte d'Ivoire",*
2015,Kenya,Cameroon,*
2015,Kenya,"Dem. Rep. of the Congo",12046
2015,Kenya,Congo,24
2015,Kenya,Egypt,6
2015,Kenya,Eritrea,1229
2015,Kenya,Ethiopia,21229
2015,Kenya,"Iran (Islamic Rep. of)",8
2015,Kenya,Liberia,0
2015,Kenya,"Sri Lanka",14
2015,Kenya,Mozambique,*
2015,Kenya,Nigeria,*
2015,Kenya,Pakistan,6
2015,Kenya,Rwanda,813
2015,Kenya,Sudan,3419
2015,Kenya,Somalia,417920
2015,Kenya,"South Sudan",95671
2015,Kenya,"Syrian Arab Rep.",9
2015,Kenya,"United Rep. of Tanzania",8
2015,Kenya,Uganda,637
2015,Kenya,Stateless,0
2015,Kenya,Yemen,5
2015,Kyrgyzstan,Afghanistan,258
2015,Kyrgyzstan,"Syrian Arab Rep.",55
2015,Kyrgyzstan,Ukraine,10
2015,Kyrgyzstan,Uzbekistan,26
2015,Kyrgyzstan,Stateless,0
2015,Cambodia,"Sri Lanka",5
2015,Cambodia,Myanmar,19
2015,Cambodia,Pakistan,*
2015,Cambodia,Thailand,0
2015,Cambodia,"Viet Nam",45
2015,"Rep. of Korea",Afghanistan,32
2015,"Rep. of Korea",Burundi,*
2015,"Rep. of Korea",Bangladesh,83
2015,"Rep. of Korea",China,35
2015,"Rep. of Korea","Côte d'Ivoire",27
2015,"Rep. of Korea",Cameroon,15
2015,"Rep. of Korea","Dem. Rep. of the Congo",49
2015,"Rep. of Korea",Algeria,5
2015,"Rep. of Korea",Egypt,10
2015,"Rep. of Korea",Ethiopia,89
2015,"Rep. of Korea",Ghana,5
2015,"Rep. of Korea",Guinea,0
2015,"Rep. of Korea",Gambia,*
2015,"Rep. of Korea",Indonesia,0
2015,"Rep. of Korea",India,0
2015,"Rep. of Korea","Iran (Islamic Rep. of)",35
2015,"Rep. of Korea",Iraq,17
2015,"Rep. of Korea",Jordan,0
2015,"Rep. of Korea",Kazakhstan,0
2015,"Rep. of Korea",Kenya,5
2015,"Rep. of Korea",Kyrgyzstan,*
2015,"Rep. of Korea",Cambodia,*
2015,"Rep. of Korea",Liberia,7
2015,"Rep. of Korea",Libya,*
2015,"Rep. of Korea","Sri Lanka",8
2015,"Rep. of Korea",Morocco,*
2015,"Rep. of Korea",Mali,6
2015,"Rep. of Korea",Myanmar,213
2015,"Rep. of Korea",Nigeria,8
2015,"Rep. of Korea",Nepal,5
2015,"Rep. of Korea",Pakistan,69
2015,"Rep. of Korea",Philippines,0
2015,"Rep. of Korea","Russian Federation",10
2015,"Rep. of Korea",Sudan,9
2015,"Rep. of Korea",Senegal,0
2015,"Rep. of Korea","Sierra Leone",0
2015,"Rep. of Korea","Syrian Arab Rep.",646
2015,"Rep. of Korea",Thailand,*
2015,"Rep. of Korea",Tunisia,0
2015,"Rep. of Korea","United Rep. of Tanzania",0
2015,"Rep. of Korea",Uganda,24
2015,"Rep. of Korea",Ukraine,*
2015,"Rep. of Korea",Uzbekistan,8
2015,"Rep. of Korea","Viet Nam",0
2015,"Rep. of Korea",Stateless,0
2015,"Rep. of Korea",Yemen,5
2015,"Rep. of Korea","South Africa",*
2015,Kuwait,Djibouti,0
2015,Kuwait,Egypt,*
2015,Kuwait,Eritrea,0
2015,Kuwait,Ethiopia,0
2015,Kuwait,"Iran (Islamic Rep. of)",9
2015,Kuwait,Iraq,391
2015,Kuwait,Lebanon,5
2015,Kuwait,"Sri Lanka",*
2015,Kuwait,Pakistan,0
2015,Kuwait,Palestinian,6
2015,Kuwait,Sudan,0
2015,Kuwait,Somalia,286
2015,Kuwait,"Syrian Arab Rep.",14
2015,Kuwait,Stateless,0
2015,Kuwait,Various/Unknown,20
2015,Kuwait,Yemen,0
2015,Lebanon,Afghanistan,20
2015,Lebanon,Armenia,0
2015,Lebanon,Bangladesh,0
2015,Lebanon,Bahrain,19
2015,Lebanon,Canada,0
2015,Lebanon,Cameroon,0
2015,Lebanon,"Dem. Rep. of the Congo",5
2015,Lebanon,Algeria,0
2015,Lebanon,Egypt,45
2015,Lebanon,Eritrea,20
2015,Lebanon,Ethiopia,13
2015,Lebanon,"Iran (Islamic Rep. of)",20
2015,Lebanon,Iraq,7234
2015,Lebanon,Jordan,22
2015,Lebanon,Kenya,*
2015,Lebanon,Libya,6
2015,Lebanon,"Sri Lanka",0
2015,Lebanon,Morocco,0
2015,Lebanon,Madagascar,0
2015,Lebanon,Nigeria,0
2015,Lebanon,Pakistan,*
2015,Lebanon,Philippines,0
2015,Lebanon,Palestinian,7
2015,Lebanon,"Saudi Arabia",*
2015,Lebanon,Sudan,646
2015,Lebanon,Somalia,23
2015,Lebanon,"South Sudan",49
2015,Lebanon,"Syrian Arab Rep.",1062690
2015,Lebanon,Tunisia,11
2015,Lebanon,Turkey,7
2015,Lebanon,Ukraine,0
2015,Lebanon,"United States of America",0
2015,Lebanon,Yemen,7
2015,Liberia,"Côte d'Ivoire",36041
2015,Liberia,"Dem. Rep. of the Congo",10
2015,Liberia,Guinea,24
2015,Liberia,Mali,19
2015,Liberia,Pakistan,*
2015,Liberia,Sudan,5
2015,Liberia,"Sierra Leone",380
2015,Liberia,"Syrian Arab Rep.",6
2015,Liberia,Togo,5
2015,Libya,"Dem. Rep. of the Congo",14
2015,Libya,Eritrea,443
2015,Libya,Ethiopia,23
2015,Libya,Iraq,2507
2015,Libya,Liberia,23
2015,Libya,Libya,0
2015,Libya,Palestinian,5380
2015,Libya,Sudan,624
2015,Libya,Somalia,164
2015,Libya,"Syrian Arab Rep.",97
2015,Libya,Chad,20
2015,Liechtenstein,Afghanistan,0
2015,Liechtenstein,Armenia,8
2015,Liechtenstein,China,11
2015,Liechtenstein,Eritrea,18
2015,Liechtenstein,Iraq,*
2015,Liechtenstein,"The former Yugoslav Republic of Macedonia",0
2015,Liechtenstein,Somalia,45
2015,Liechtenstein,"Serbia and Kosovo (S/RES/1244 (1999))",36
2015,Liechtenstein,"Syrian Arab Rep.",23
2015,Liechtenstein,Ukraine,0
2015,"Sri Lanka",Afghanistan,124
2015,"Sri Lanka","Iran (Islamic Rep. of)",6
2015,"Sri Lanka","Sri Lanka",0
2015,"Sri Lanka",Pakistan,631
2015,"Sri Lanka",Palestinian,15
2015,"Sri Lanka","Syrian Arab Rep.",*
2015,"Sri Lanka",Yemen,*
2015,Lesotho,"Dem. Rep. of the Congo",20
2015,Lesotho,Zimbabwe,6
2015,Lithuania,Afghanistan,199
2015,Lithuania,Azerbaijan,*
2015,Lithuania,Belarus,33
2015,Lithuania,Cameroon,5
2015,Lithuania,Eritrea,11
2015,Lithuania,Georgia,*
2015,Lithuania,"Iran (Islamic Rep. of)",6
2015,Lithuania,Iraq,38
2015,Lithuania,Lebanon,0
2015,Lithuania,"Sri Lanka",9
2015,Lithuania,Pakistan,5
2015,Lithuania,"Russian Federation",624
2015,Lithuania,Somalia,22
2015,Lithuania,"Syrian Arab Rep.",23
2015,Lithuania,Tajikistan,5
2015,Lithuania,Ukraine,60
2015,Lithuania,Uzbekistan,15
2015,Lithuania,Stateless,9
2015,Luxembourg,Afghanistan,37
2015,Luxembourg,Angola,15
2015,Luxembourg,Albania,75
2015,Luxembourg,Armenia,*
2015,Luxembourg,Azerbaijan,14
2015,Luxembourg,"Bosnia and Herzegovina",7
2015,Luxembourg,Belarus,7
2015,Luxembourg,Bhutan,6
2015,Luxembourg,"Côte d'Ivoire",6
2015,Luxembourg,Cameroon,9
2015,Luxembourg,"Dem. Rep. of the Congo",32
2015,Luxembourg,Congo,5
2015,Luxembourg,Algeria,0
2015,Luxembourg,Egypt,*
2015,Luxembourg,Eritrea,51
2015,Luxembourg,Ethiopia,38
2015,Luxembourg,Georgia,0
2015,Luxembourg,Guinea,15
2015,Luxembourg,Gambia,*
2015,Luxembourg,"Iran (Islamic Rep. of)",136
2015,Luxembourg,Iraq,214
2015,Luxembourg,Liberia,0
2015,Luxembourg,Libya,5
2015,Luxembourg,Morocco,*
2015,Luxembourg,"The former Yugoslav Republic of Macedonia",*
2015,Luxembourg,Montenegro,14
2015,Luxembourg,Nigeria,6
2015,Luxembourg,"Dem. People's Rep. of Korea",6
2015,Luxembourg,Palestinian,0
2015,Luxembourg,"Russian Federation",34
2015,Luxembourg,Rwanda,20
2015,Luxembourg,Sudan,0
2015,Luxembourg,Senegal,*
2015,Luxembourg,Somalia,38
2015,Luxembourg,"Serbia and Kosovo (S/RES/1244 (1999))",270
2015,Luxembourg,"Syrian Arab Rep.",177
2015,Luxembourg,Togo,*
2015,Luxembourg,Turkmenistan,7
2015,Luxembourg,Tunisia,0
2015,Luxembourg,Turkey,10
2015,Luxembourg,Uganda,0
2015,Luxembourg,Ukraine,6
2015,Luxembourg,Stateless,16
2015,Latvia,Afghanistan,36
2015,Latvia,Azerbaijan,5
2015,Latvia,Belarus,7
2015,Latvia,"Dem. Rep. of the Congo",*
2015,Latvia,Egypt,5
2015,Latvia,Georgia,0
2015,Latvia,"Iran (Islamic Rep. of)",19
2015,Latvia,Iraq,6
2015,Latvia,Kyrgyzstan,7
2015,Latvia,Pakistan,*
2015,Latvia,Palestinian,5
2015,Latvia,"Russian Federation",14
2015,Latvia,Somalia,7
2015,Latvia,"Syrian Arab Rep.",65
2015,Latvia,Uzbekistan,12
2015,Latvia,Stateless,0
2015,Morocco,Benin,0
2015,Morocco,"Burkina Faso",*
2015,Morocco,"Central African Rep.",71
2015,Morocco,"Côte d'Ivoire",276
2015,Morocco,Cameroon,55
2015,Morocco,"Dem. Rep. of the Congo",143
2015,Morocco,Congo,11
2015,Morocco,Algeria,*
2015,Morocco,Guinea,16
2015,Morocco,Gambia,0
2015,Morocco,Iraq,132
2015,Morocco,Lebanon,0
2015,Morocco,Liberia,*
2015,Morocco,Libya,8
2015,Morocco,Mali,7
2015,Morocco,Nigeria,8
2015,Morocco,Palestinian,41
2015,Morocco,Sudan,*
2015,Morocco,Senegal,36
2015,Morocco,"Sierra Leone",*
2015,Morocco,Somalia,0
2015,Morocco,"Syrian Arab Rep.",2619
2015,Morocco,Togo,*
2015,Morocco,Turkey,0
2015,Morocco,Yemen,461
2015,Monaco,Various/Unknown,32
2015,"Rep. of Moldova",Afghanistan,17
2015,"Rep. of Moldova",Armenia,20
2015,"Rep. of Moldova",Azerbaijan,6
2015,"Rep. of Moldova",Iraq,23
2015,"Rep. of Moldova",Kyrgyzstan,*
2015,"Rep. of Moldova",Lebanon,0
2015,"Rep. of Moldova",Palestinian,5
2015,"Rep. of Moldova","Russian Federation",8
2015,"Rep. of Moldova",Sudan,8
2015,"Rep. of Moldova","Syrian Arab Rep.",206
2015,"Rep. of Moldova",Turkey,*
2015,"Rep. of Moldova",Ukraine,102
2015,"Rep. of Moldova",Uzbekistan,9
2015,"Rep. of Moldova",Stateless,0
2015,Madagascar,Pakistan,6
2015,Mexico,Afghanistan,*
2015,Mexico,Bangladesh,*
2015,Mexico,China,5
2015,Mexico,Cameroon,15
2015,Mexico,"Dem. Rep. of the Congo",69
2015,Mexico,Congo,17
2015,Mexico,Colombia,264
2015,Mexico,Cuba,44
2015,Mexico,"Dominican Rep.",8
2015,Mexico,Ecuador,*
2015,Mexico,Eritrea,7
2015,Mexico,Ethiopia,7
2015,Mexico,Ghana,5
2015,Mexico,Guinea,*
2015,Mexico,Guatemala,358
2015,Mexico,Honduras,727
2015,Mexico,Haiti,175
2015,Mexico,India,10
2015,Mexico,"Iran (Islamic Rep. of)",27
2015,Mexico,Iraq,34
2015,Mexico,"Sri Lanka",19
2015,Mexico,Nigeria,22
2015,Mexico,Nicaragua,17
2015,Mexico,Pakistan,5
2015,Mexico,Peru,10
2015,Mexico,Romania,7
2015,Mexico,"Russian Federation",11
2015,Mexico,"El Salvador",946
2015,Mexico,"Syrian Arab Rep.",18
2015,Mexico,Turkey,5
2015,Mexico,Ukraine,5
2015,Mexico,"United States of America",*
2015,Mexico,"Venezuela (Bolivarian Republic of)",37
2015,Mexico,Stateless,0
2015,"The former Yugoslav Republic of Macedonia","Bosnia and Herzegovina",6
2015,"The former Yugoslav Republic of Macedonia",Palestinian,*
2015,"The former Yugoslav Republic of Macedonia","Serbia and Kosovo (S/RES/1244 (1999))",678
2015,"The former Yugoslav Republic of Macedonia","Syrian Arab Rep.",13
2015,"The former Yugoslav Republic of Macedonia",Stateless,0
2015,Mali,Burundi,14
2015,Mali,"Central African Rep.",979
2015,Mali,"Côte d'Ivoire",975
2015,Mali,"Dem. Rep. of the Congo",242
2015,Mali,Congo,25
2015,Mali,Eritrea,7
2015,Mali,Mali,0
2015,Mali,Mauritania,13539
2015,Mali,Pakistan,21
2015,Mali,Rwanda,10
2015,Mali,"Syrian Arab Rep.",82
2015,Mali,Togo,14
2015,Malta,Bangladesh,8
2015,Malta,Belarus,9
2015,Malta,China,12
2015,Malta,"Côte d'Ivoire",6
2015,Malta,Cameroon,9
2015,Malta,Comoros,0
2015,Malta,Algeria,0
2015,Malta,Egypt,43
2015,Malta,Eritrea,915
2015,Malta,Ethiopia,127
2015,Malta,Guinea,*
2015,Malta,Gambia,12
2015,Malta,"Iran (Islamic Rep. of)",20
2015,Malta,Iraq,29
2015,Malta,Libya,1544
2015,Malta,"Sri Lanka",7
2015,Malta,Morocco,21
2015,Malta,"The former Yugoslav Republic of Macedonia",*
2015,Malta,Mali,16
2015,Malta,Nigeria,47
2015,Malta,Pakistan,48
2015,Malta,Palestinian,49
2015,Malta,"Russian Federation",12
2015,Malta,Sudan,177
2015,Malta,Somalia,1865
2015,Malta,"Serbia and Kosovo (S/RES/1244 (1999))",5
2015,Malta,"South Sudan",22
2015,Malta,"Syrian Arab Rep.",1328
2015,Malta,Tunisia,9
2015,Malta,Ukraine,78
2015,Malta,"Venezuela (Bolivarian Republic of)",*
2015,Malta,Various/Unknown,615
2015,Myanmar,Myanmar,0
2015,Myanmar,Stateless,0
2015,Montenegro,Bangladesh,0
2015,Montenegro,"Bosnia and Herzegovina",113
2015,Montenegro,Croatia,36
2015,Montenegro,Morocco,*
2015,Montenegro,"Serbia and Kosovo (S/RES/1244 (1999))",1613
2015,Montenegro,Ukraine,*
2015,Montenegro,Stateless,0
2015,Montenegro,Various/Unknown,0
2015,Mongolia,China,6
2015,Mozambique,Angola,*
2015,Mozambique,Burundi,1119
2015,Mozambique,"Côte d'Ivoire",0
2015,Mozambique,"Dem. Rep. of the Congo",3415
2015,Mozambique,Congo,12
2015,Mozambique,Ethiopia,*
2015,Mozambique,Guinea,0
2015,Mozambique,Liberia,*
2015,Mozambique,Rwanda,849
2015,Mozambique,Sudan,6
2015,Mozambique,"Sierra Leone",*
2015,Mozambique,Somalia,208
2015,Mozambique,Uganda,*
2015,Mauritania,"Central African Rep.",410
2015,Mauritania,"Côte d'Ivoire",267
2015,Mauritania,Cameroon,5
2015,Mauritania,"Dem. Rep. of the Congo",58
2015,Mauritania,Congo,9
2015,Mauritania,"Western Sahara",26007
2015,Mauritania,Ethiopia,6
2015,Mauritania,Ghana,0
2015,Mauritania,Guinea,7
2015,Mauritania,Iraq,31
2015,Mauritania,Liberia,*
2015,Mauritania,Mali,50233
2015,Mauritania,Nigeria,13
2015,Mauritania,Palestinian,28
2015,Mauritania,Sudan,7
2015,Mauritania,Senegal,48
2015,Mauritania,Somalia,5
2015,Mauritania,"Syrian Arab Rep.",215
2015,Mauritania,Togo,31
2015,Malawi,Burundi,1479
2015,Malawi,"Dem. Rep. of the Congo",5361
2015,Malawi,Ethiopia,*
2015,Malawi,Rwanda,2116
2015,Malawi,Sudan,0
2015,Malawi,Somalia,57
2015,Malawi,Zambia,0
2015,Malaysia,Afghanistan,173
2015,Malaysia,Bangladesh,16
2015,Malaysia,China,40
2015,Malaysia,Cameroon,*
2015,Malaysia,"Dem. Rep. of the Congo",9
2015,Malaysia,Egypt,*
2015,Malaysia,Eritrea,5
2015,Malaysia,Ethiopia,*
2015,Malaysia,Indonesia,782
2015,Malaysia,India,0
2015,Malaysia,"Iran (Islamic Rep. of)",247
2015,Malaysia,Iraq,591
2015,Malaysia,Cambodia,56
2015,Malaysia,Lebanon,5
2015,Malaysia,Liberia,10
2015,Malaysia,Libya,*
2015,Malaysia,"Sri Lanka",1545
2015,Malaysia,Mali,*
2015,Malaysia,Myanmar,88637
2015,Malaysia,Nepal,6
2015,Malaysia,Pakistan,237
2015,Malaysia,Philippines,6
2015,Malaysia,Palestinian,307
2015,Malaysia,"Russian Federation",*
2015,Malaysia,Sudan,54
2015,Malaysia,Somalia,835
2015,Malaysia,"South Sudan",5
2015,Malaysia,"Syrian Arab Rep.",473
2015,Malaysia,Thailand,17
2015,Malaysia,Uzbekistan,0
2015,Malaysia,Stateless,0
2015,Malaysia,Yemen,55
2015,Namibia,Angola,0
2015,Namibia,Burundi,216
2015,Namibia,Cameroon,6
2015,Namibia,"Dem. Rep. of the Congo",1313
2015,Namibia,Ethiopia,6
2015,Namibia,Namibia,0
2015,Namibia,Nigeria,0
2015,Namibia,Rwanda,132
2015,Namibia,Somalia,10
2015,Namibia,"United Rep. of Tanzania",0
2015,Namibia,Zimbabwe,42
2015,Niger,"Central African Rep.",29
2015,Niger,"Côte d'Ivoire",55
2015,Niger,Cameroon,6
2015,Niger,"Dem. Rep. of the Congo",69
2015,Niger,Iraq,6
2015,Niger,Libya,*
2015,Niger,Mali,56012
2015,Niger,Niger,0
2015,Niger,Nigeria,68321
2015,Niger,Rwanda,26
2015,Niger,Sudan,9
2015,Niger,Somalia,9
2015,Niger,"Syrian Arab Rep.",6
2015,Niger,Chad,164
2015,Nigeria,Afghanistan,5
2015,Nigeria,Burundi,8
2015,Nigeria,"Central African Rep.",149
2015,Nigeria,"Côte d'Ivoire",117
2015,Nigeria,Cameroon,161
2015,Nigeria,"Dem. Rep. of the Congo",561
2015,Nigeria,Eritrea,14
2015,Nigeria,Guinea,17
2015,Nigeria,Guinea-Bissau,5
2015,Nigeria,Lebanon,0
2015,Nigeria,Liberia,9
2015,Nigeria,Mali,136
2015,Nigeria,Nigeria,0
2015,Nigeria,Sudan,48
2015,Nigeria,"Sierra Leone",23
2015,Nigeria,"Syrian Arab Rep.",32
2015,Nigeria,Chad,74
2015,Nigeria,Togo,13
2015,Nicaragua,Colombia,6
2015,Nicaragua,Cuba,15
2015,Nicaragua,Guatemala,10
2015,Nicaragua,Honduras,74
2015,Nicaragua,"El Salvador",220
2015,Netherlands,Afghanistan,5803
2015,Netherlands,Angola,183
2015,Netherlands,Albania,13
2015,Netherlands,Armenia,562
2015,Netherlands,Azerbaijan,621
2015,Netherlands,Burundi,743
2015,Netherlands,Benin,7
2015,Netherlands,"Burkina Faso",13
2015,Netherlands,Bangladesh,42
2015,Netherlands,"Bosnia and Herzegovina",69
2015,Netherlands,Belarus,87
2015,Netherlands,Bhutan,199
2015,Netherlands,"Central African Rep.",10
2015,Netherlands,China,1236
2015,Netherlands,"Côte d'Ivoire",612
2015,Netherlands,Cameroon,120
2015,Netherlands,"Dem. Rep. of the Congo",532
2015,Netherlands,Congo,587
2015,Netherlands,Colombia,135
2015,Netherlands,Cuba,16
2015,Netherlands,Algeria,26
2015,Netherlands,Ecuador,8
2015,Netherlands,Egypt,198
2015,Netherlands,Eritrea,10870
2015,Netherlands,Ethiopia,727
2015,Netherlands,Georgia,62
2015,Netherlands,Ghana,5
2015,Netherlands,Guinea,771
2015,Netherlands,Gambia,40
2015,Netherlands,Honduras,6
2015,Netherlands,Croatia,14
2015,Netherlands,Indonesia,22
2015,Netherlands,India,6
2015,Netherlands,"Iran (Islamic Rep. of)",4125
2015,Netherlands,Iraq,12397
2015,Netherlands,Jamaica,145
2015,Netherlands,Jordan,14
2015,Netherlands,Kazakhstan,69
2015,Netherlands,Kenya,38
2015,Netherlands,Kyrgyzstan,36
2015,Netherlands,Cambodia,31
2015,Netherlands,Kuwait,8
2015,Netherlands,"Lao People's Dem. Rep.",33
2015,Netherlands,Lebanon,37
2015,Netherlands,Liberia,222
2015,Netherlands,Libya,339
2015,Netherlands,"Sri Lanka",733
2015,Netherlands,Morocco,22
2015,Netherlands,"Rep. of Moldova",5
2015,Netherlands,"The former Yugoslav Republic of Macedonia",*
2015,Netherlands,Mali,19
2015,Netherlands,Myanmar,878
2015,Netherlands,Montenegro,*
2015,Netherlands,Mongolia,46
2015,Netherlands,Mauritania,8
2015,Netherlands,Malaysia,7
2015,Netherlands,Niger,16
2015,Netherlands,Nigeria,299
2015,Netherlands,Nepal,416
2015,Netherlands,Pakistan,390
2015,Netherlands,Peru,10
2015,Netherlands,Philippines,9
2015,Netherlands,"Dem. People's Rep. of Korea",56
2015,Netherlands,Palestinian,151
2015,Netherlands,Romania,7
2015,Netherlands,"Russian Federation",465
2015,Netherlands,Rwanda,132
2015,Netherlands,"Saudi Arabia",13
2015,Netherlands,Sudan,833
2015,Netherlands,Senegal,30
2015,Netherlands,"Sierra Leone",700
2015,Netherlands,Somalia,17444
2015,Netherlands,"Serbia and Kosovo (S/RES/1244 (1999))",158
2015,Netherlands,"Syrian Arab Rep.",16184
2015,Netherlands,Chad,5
2015,Netherlands,Togo,76
2015,Netherlands,Tajikistan,45
2015,Netherlands,Turkmenistan,20
2015,Netherlands,"Trinidad and Tobago",22
2015,Netherlands,Tunisia,16
2015,Netherlands,Turkey,301
2015,Netherlands,"United Rep. of Tanzania",6
2015,Netherlands,Uganda,492
2015,Netherlands,Ukraine,39
2015,Netherlands,Uzbekistan,135
2015,Netherlands,"Viet Nam",15
2015,Netherlands,Stateless,3714
2015,Netherlands,Various/Unknown,2612
2015,Netherlands,Yemen,74
2015,Netherlands,"South Africa",*
2015,Netherlands,Zambia,8
2015,Netherlands,Zimbabwe,43
2015,Norway,Afghanistan,5684
2015,Norway,Angola,58
2015,Norway,Albania,15
2015,Norway,Armenia,13
2015,Norway,Azerbaijan,32
2015,Norway,Burundi,120
2015,Norway,Bangladesh,11
2015,Norway,Bulgaria,11
2015,Norway,"Bosnia and Herzegovina",14
2015,Norway,Belarus,21
2015,Norway,Bhutan,5
2015,Norway,"Central African Rep.",7
2015,Norway,China,651
2015,Norway,"Côte d'Ivoire",29
2015,Norway,Cameroon,18
2015,Norway,"Dem. Rep. of the Congo",250
2015,Norway,Congo,8
2015,Norway,Colombia,11
2015,Norway,Cuba,7
2015,Norway,Algeria,20
2015,Norway,Egypt,27
2015,Norway,Eritrea,13490
2015,Norway,Ethiopia,2012
2015,Norway,Georgia,7
2015,Norway,Ghana,*
2015,Norway,Guinea,57
2015,Norway,Gambia,14
2015,Norway,Guatemala,7
2015,Norway,Honduras,5
2015,Norway,India,*
2015,Norway,"Iran (Islamic Rep. of)",1487
2015,Norway,Iraq,4916
2015,Norway,Israel,14
2015,Norway,Jordan,11
2015,Norway,Kazakhstan,18
2015,Norway,Kenya,15
2015,Norway,Kyrgyzstan,27
2015,Norway,Kuwait,8
2015,Norway,Lebanon,30
2015,Norway,Liberia,22
2015,Norway,Libya,37
2015,Norway,"Sri Lanka",275
2015,Norway,Morocco,31
2015,Norway,Mali,8
2015,Norway,Myanmar,148
2015,Norway,Niger,180
2015,Norway,Nigeria,0
2015,Norway,Nepal,13
2015,Norway,Pakistan,90
2015,Norway,Peru,8
2015,Norway,Philippines,0
2015,Norway,"Dem. People's Rep. of Korea",13
2015,Norway,Romania,7
2015,Norway,"Russian Federation",1851
2015,Norway,Rwanda,99
2015,Norway,Sudan,1619
2015,Norway,"Sierra Leone",12
2015,Norway,"El Salvador",*
2015,Norway,Somalia,8600
2015,Norway,"Serbia and Kosovo (S/RES/1244 (1999))",309
2015,Norway,"Syrian Arab Rep.",4121
2015,Norway,Togo,8
2015,Norway,Thailand,31
2015,Norway,Tajikistan,15
2015,Norway,Turkmenistan,7
2015,Norway,Tunisia,*
2015,Norway,Turkey,99
2015,Norway,Uganda,114
2015,Norway,Ukraine,*
2015,Norway,Uzbekistan,200
2015,Norway,"Viet Nam",14
2015,Norway,Stateless,3005
2015,Norway,Various/Unknown,51
2015,Norway,Yemen,181
2015,Norway,Zimbabwe,19
2015,Nepal,Afghanistan,69
2015,Nepal,Bhutan,17134
2015,Nepal,India,0
2015,Nepal,"Iran (Islamic Rep. of)",6
2015,Nepal,"Sri Lanka",22
2015,Nepal,Myanmar,156
2015,Nepal,Pakistan,261
2015,Nepal,Somalia,11
2015,Nepal,Tibetan,15000
2015,Nauru,Afghanistan,41
2015,Nauru,"Iran (Islamic Rep. of)",191
2015,Nauru,Iraq,19
2015,Nauru,Lebanon,10
2015,Nauru,"Sri Lanka",5
2015,Nauru,Pakistan,71
2015,Nauru,Sudan,13
2015,Nauru,Somalia,60
2015,Nauru,Stateless,78
2015,"New Zealand",Afghanistan,38
2015,"New Zealand",Bangladesh,6
2015,"New Zealand",Bulgaria,6
2015,"New Zealand",Bahrain,22
2015,"New Zealand",China,137
2015,"New Zealand",Colombia,21
2015,"New Zealand","Czech Rep.",23
2015,"New Zealand",Algeria,6
2015,"New Zealand",Egypt,22
2015,"New Zealand",Eritrea,9
2015,"New Zealand",Ethiopia,8
2015,"New Zealand",Fiji,24
2015,"New Zealand",India,5
2015,"New Zealand","Iran (Islamic Rep. of)",169
2015,"New Zealand",Iraq,166
2015,"New Zealand",Kyrgyzstan,5
2015,"New Zealand",Kuwait,7
2015,"New Zealand",Libya,16
2015,"New Zealand","Sri Lanka",85
2015,"New Zealand",Myanmar,22
2015,"New Zealand",Nepal,12
2015,"New Zealand",Pakistan,49
2015,"New Zealand",Palestinian,14
2015,"New Zealand","Saudi Arabia",44
2015,"New Zealand",Sudan,11
2015,"New Zealand",Somalia,21
2015,"New Zealand",Slovakia,5
2015,"New Zealand","Syrian Arab Rep.",52
2015,"New Zealand",Tonga,0
2015,"New Zealand",Turkey,30
2015,"New Zealand",Uganda,*
2015,"New Zealand","Viet Nam",8
2015,"New Zealand",Various/Unknown,185
2015,"New Zealand","South Africa",5
2015,"New Zealand",Zimbabwe,40
2015,Oman,Iraq,237
2015,Oman,"Syrian Arab Rep.",7
2015,Pakistan,Afghanistan,1560592
2015,Pakistan,Algeria,22
2015,Pakistan,Ethiopia,5
2015,Pakistan,"Iran (Islamic Rep. of)",42
2015,Pakistan,Iraq,27
2015,Pakistan,Myanmar,24
2015,Pakistan,Pakistan,0
