"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:23:19 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2010,"United Kingdom",Kuwait,490
2010,"United Kingdom",Lebanon,87
2010,"United Kingdom",Liberia,301
2010,"United Kingdom",Libya,240
2010,"United Kingdom","Sri Lanka",6822
2010,"United Kingdom",Lithuania,7
2010,"United Kingdom",Latvia,1
2010,"United Kingdom",Morocco,47
2010,"United Kingdom","Rep. of Moldova",297
2010,"United Kingdom",Maldives,5
2010,"United Kingdom",Mexico,1
2010,"United Kingdom","The former Yugoslav Republic of Macedonia",422
2010,"United Kingdom",Mali,10
2010,"United Kingdom",Myanmar,625
2010,"United Kingdom",Mongolia,49
2010,"United Kingdom",Mozambique,1
2010,"United Kingdom",Mauritania,7
2010,"United Kingdom",Mauritius,9
2010,"United Kingdom",Malawi,71
2010,"United Kingdom",Malaysia,14
2010,"United Kingdom",Namibia,1
2010,"United Kingdom",Niger,4
2010,"United Kingdom",Nigeria,1044
2010,"United Kingdom",Nepal,156
2010,"United Kingdom",Oman,5
2010,"United Kingdom",Pakistan,4103
2010,"United Kingdom",Panama,2
2010,"United Kingdom",Peru,3
2010,"United Kingdom",Philippines,1
2010,"United Kingdom",Poland,96
2010,"United Kingdom","Dem. People's Rep. of Korea",581
2010,"United Kingdom",Palestinian,194
2010,"United Kingdom",Qatar,2
2010,"United Kingdom",Romania,412
2010,"United Kingdom","Russian Federation",1603
2010,"United Kingdom",Rwanda,1353
2010,"United Kingdom","Saudi Arabia",12
2010,"United Kingdom",Sudan,3128
2010,"United Kingdom",Senegal,16
2010,"United Kingdom","Sierra Leone",2504
2010,"United Kingdom","El Salvador",3
2010,"United Kingdom",Somalia,23893
2010,"United Kingdom","Serbia and Kosovo (S/RES/1244 (1999))",6759
2010,"United Kingdom",Slovakia,1
2010,"United Kingdom",Swaziland,8
2010,"United Kingdom",Seychelles,1
2010,"United Kingdom","Syrian Arab Rep.",499
2010,"United Kingdom",Chad,40
2010,"United Kingdom",Togo,44
2010,"United Kingdom",Thailand,17
2010,"United Kingdom",Tajikistan,3
2010,"United Kingdom",Turkmenistan,36
2010,"United Kingdom","Trinidad and Tobago",7
2010,"United Kingdom",Tunisia,21
2010,"United Kingdom",Turkey,6172
2010,"United Kingdom","United Rep. of Tanzania",109
2010,"United Kingdom",Uganda,1417
2010,"United Kingdom",Ukraine,284
2010,"United Kingdom","United States of America",4
2010,"United Kingdom",Uzbekistan,28
2010,"United Kingdom","Venezuela (Bolivarian Republic of)",8
2010,"United Kingdom","Viet Nam",987
2010,"United Kingdom",Stateless,354
2010,"United Kingdom",Various/Unknown,71878
2010,"United Kingdom",Yemen,150
2010,"United Kingdom","South Africa",77
2010,"United Kingdom",Zambia,23
2010,"United Kingdom",Zimbabwe,14819
2010,Georgia,Afghanistan,3
2010,Georgia,Azerbaijan,2
2010,Georgia,"Côte d'Ivoire",
2010,Georgia,Cameroon,
2010,Georgia,Cuba,
2010,Georgia,Georgia,
2010,Georgia,"Iran (Islamic Rep. of)",2
2010,Georgia,Iraq,5
2010,Georgia,"Sri Lanka",
2010,Georgia,Nigeria,
2010,Georgia,"Russian Federation",623
2010,Georgia,Tajikistan,3
2010,Georgia,Turkey,1
2010,Georgia,Uzbekistan,
2010,Ghana,Burundi,1
2010,Ghana,Benin,
2010,Ghana,"Central African Rep.",
2010,Ghana,"Côte d'Ivoire",55
2010,Ghana,Cameroon,3
2010,Ghana,"Dem. Rep. of the Congo",23
2010,Ghana,Congo,11
2010,Ghana,Eritrea,1
2010,Ghana,Ethiopia,3
2010,Ghana,Guinea,
2010,Ghana,Iraq,
2010,Ghana,Lebanon,
2010,Ghana,Liberia,11585
2010,Ghana,"Sri Lanka",
2010,Ghana,Nigeria,2
2010,Ghana,Rwanda,33
2010,Ghana,Sudan,185
2010,Ghana,"Sierra Leone",149
2010,Ghana,Somalia,17
2010,Ghana,Chad,5
2010,Ghana,Togo,1755
2010,Ghana,Uganda,
2010,Ghana,Zimbabwe,
2010,Guinea,Angola,1
2010,Guinea,Burundi,7
2010,Guinea,"Central African Rep.",1
2010,Guinea,"Côte d'Ivoire",4073
2010,Guinea,Cameroon,1
2010,Guinea,"Dem. Rep. of the Congo",23
2010,Guinea,Congo,12
2010,Guinea,Gambia,1
2010,Guinea,Liberia,9789
2010,Guinea,Nigeria,3
2010,Guinea,Palestinian,2
2010,Guinea,Rwanda,14
2010,Guinea,"Sierra Leone",177
2010,Guinea,Somalia,2
2010,Guinea,Chad,1
2010,Guinea,Togo,3
2010,Guinea,Uganda,3
2010,Gambia,"Côte d'Ivoire",130
2010,Gambia,Cameroon,1
2010,Gambia,"Dem. Rep. of the Congo",11
2010,Gambia,Eritrea,2
2010,Gambia,Guinea-Bissau,1
2010,Gambia,Iraq,
2010,Gambia,Liberia,713
2010,Gambia,Nepal,
2010,Gambia,Rwanda,1
2010,Gambia,Sudan,1
2010,Gambia,Senegal,7359
2010,Gambia,"Sierra Leone",134
2010,Gambia,Somalia,4
2010,Gambia,Togo,21
2010,Guinea-Bissau,Burundi,5
2010,Guinea-Bissau,Bangladesh,
2010,Guinea-Bissau,"Central African Rep.",1
2010,Guinea-Bissau,"Côte d'Ivoire",53
2010,Guinea-Bissau,Cameroon,
2010,Guinea-Bissau,"Dem. Rep. of the Congo",33
2010,Guinea-Bissau,Congo,21
2010,Guinea-Bissau,Cuba,
2010,Guinea-Bissau,Cyprus,
2010,Guinea-Bissau,Egypt,
2010,Guinea-Bissau,Eritrea,1
2010,Guinea-Bissau,Ghana,1
2010,Guinea-Bissau,Guinea,2
2010,Guinea-Bissau,Liberia,51
2010,Guinea-Bissau,Mauritania,
2010,Guinea-Bissau,Niger,
2010,Guinea-Bissau,Nigeria,3
2010,Guinea-Bissau,Sudan,
2010,Guinea-Bissau,Senegal,7480
2010,Guinea-Bissau,"Sierra Leone",27
2010,Guinea-Bissau,Chad,
2010,Guinea-Bissau,Togo,1
2010,Greece,Afghanistan,96
2010,Greece,Angola,
2010,Greece,Albania,2
2010,Greece,Armenia,3
2010,Greece,Azerbaijan,13
2010,Greece,Burundi,6
2010,Greece,Benin,
2010,Greece,"Burkina Faso",
2010,Greece,Bangladesh,14
2010,Greece,Belarus,
2010,Greece,Brazil,
2010,Greece,Botswana,
2010,Greece,"Central African Rep.",9
2010,Greece,Chile,1
2010,Greece,China,5
2010,Greece,"Côte d'Ivoire",7
2010,Greece,Cameroon,4
2010,Greece,"Dem. Rep. of the Congo",28
2010,Greece,Congo,1
2010,Greece,Cuba,
2010,Greece,"Dominican Rep.",
2010,Greece,Algeria,7
2010,Greece,Egypt,3
2010,Greece,Eritrea,5
2010,Greece,"Western Sahara",
2010,Greece,Ethiopia,13
2010,Greece,Georgia,
2010,Greece,Ghana,
2010,Greece,Guinea,1
2010,Greece,Gambia,
2010,Greece,Guinea-Bissau,1
2010,Greece,Greece,
2010,Greece,Indonesia,
2010,Greece,India,3
2010,Greece,"Iran (Islamic Rep. of)",172
2010,Greece,Iraq,622
2010,Greece,Jordan,1
2010,Greece,Kazakhstan,
2010,Greece,Kenya,
2010,Greece,Kyrgyzstan,1
2010,Greece,Lebanon,1
2010,Greece,Liberia,2
2010,Greece,Libya,8
2010,Greece,"Sri Lanka",15
2010,Greece,Morocco,3
2010,Greece,"Rep. of Moldova",
2010,Greece,Madagascar,
2010,Greece,"The former Yugoslav Republic of Macedonia",
2010,Greece,Mali,
2010,Greece,Myanmar,8
2010,Greece,Mongolia,
2010,Greece,Mauritania,
2010,Greece,Nigeria,40
2010,Greece,Nepal,
2010,Greece,Pakistan,12
2010,Greece,Peru,
2010,Greece,Philippines,
2010,Greece,Palestinian,5
2010,Greece,"Russian Federation",21
2010,Greece,Rwanda,5
2010,Greece,Sudan,31
2010,Greece,Senegal,
2010,Greece,"Sierra Leone",8
2010,Greece,"El Salvador",
2010,Greece,Somalia,27
2010,Greece,"Serbia and Kosovo (S/RES/1244 (1999))",8
2010,Greece,Seychelles,
2010,Greece,"Syrian Arab Rep.",16
2010,Greece,Chad,
2010,Greece,Togo,
2010,Greece,Turkmenistan,
2010,Greece,Tunisia,1
2010,Greece,Turkey,96
2010,Greece,"United Rep. of Tanzania",
2010,Greece,Uganda,
2010,Greece,Ukraine,3
2010,Greece,Uzbekistan,12
2010,Greece,"Venezuela (Bolivarian Republic of)",
2010,Greece,"Viet Nam",4
2010,Greece,Various/Unknown,99
2010,Greece,Yemen,
2010,Greece,"South Africa",
2010,Greece,Zambia,
2010,Greece,Zimbabwe,1
2010,Grenada,"Iran (Islamic Rep. of)",
2010,Guatemala,China,1
2010,Guatemala,Colombia,3
2010,Guatemala,Cuba,1
2010,Guatemala,Honduras,1
2010,Guatemala,Nicaragua,104
2010,Guatemala,"El Salvador",28
2010,Guatemala,"United States of America",
2010,Guyana,"Dem. Rep. of the Congo",7
2010,"China, Hong Kong SAR",Afghanistan,6
2010,"China, Hong Kong SAR",Burundi,1
2010,"China, Hong Kong SAR",Benin,
2010,"China, Hong Kong SAR",Bangladesh,
2010,"China, Hong Kong SAR","Côte d'Ivoire",2
2010,"China, Hong Kong SAR",Cameroon,
2010,"China, Hong Kong SAR","Dem. Rep. of the Congo",3
2010,"China, Hong Kong SAR",Congo,1
2010,"China, Hong Kong SAR",Colombia,
2010,"China, Hong Kong SAR",Egypt,6
2010,"China, Hong Kong SAR",Eritrea,5
2010,"China, Hong Kong SAR",Ethiopia,5
2010,"China, Hong Kong SAR",Ghana,1
2010,"China, Hong Kong SAR",Guinea,
2010,"China, Hong Kong SAR",Guinea-Bissau,
2010,"China, Hong Kong SAR","China, Hong Kong SAR",
2010,"China, Hong Kong SAR",Hungary,
2010,"China, Hong Kong SAR",Indonesia,
2010,"China, Hong Kong SAR",India,
2010,"China, Hong Kong SAR","Iran (Islamic Rep. of)",3
2010,"China, Hong Kong SAR",Kenya,
2010,"China, Hong Kong SAR",Liberia,3
2010,"China, Hong Kong SAR","Sri Lanka",27
2010,"China, Hong Kong SAR",Mexico,
2010,"China, Hong Kong SAR",Myanmar,
2010,"China, Hong Kong SAR",Mongolia,
2010,"China, Hong Kong SAR",Namibia,
2010,"China, Hong Kong SAR",Niger,
2010,"China, Hong Kong SAR",Nigeria,
2010,"China, Hong Kong SAR",Nepal,7
2010,"China, Hong Kong SAR",Pakistan,23
2010,"China, Hong Kong SAR",Philippines,
2010,"China, Hong Kong SAR",Palestinian,8
2010,"China, Hong Kong SAR","Russian Federation",2
2010,"China, Hong Kong SAR",Rwanda,1
2010,"China, Hong Kong SAR","Sierra Leone",
2010,"China, Hong Kong SAR",Somalia,40
2010,"China, Hong Kong SAR",Togo,
2010,"China, Hong Kong SAR",Turkmenistan,1
2010,"China, Hong Kong SAR",Turkey,
2010,"China, Hong Kong SAR",Uganda,1
2010,"China, Hong Kong SAR","United States of America",
2010,"China, Hong Kong SAR","Viet Nam",7
2010,"China, Hong Kong SAR",Yemen,1
2010,"China, Hong Kong SAR","South Africa",
2010,Honduras,Colombia,2
2010,Honduras,Cuba,2
2010,Honduras,Haiti,6
2010,Honduras,"Iran (Islamic Rep. of)",3
2010,Honduras,"El Salvador",1
2010,Croatia,Afghanistan,5
2010,Croatia,Armenia,1
2010,Croatia,"Bosnia and Herzegovina",668
2010,Croatia,Congo,3
2010,Croatia,Algeria,
2010,Croatia,"Western Sahara",
2010,Croatia,Georgia,4
2010,Croatia,Croatia,
2010,Croatia,"Iran (Islamic Rep. of)",
2010,Croatia,Iraq,1
2010,Croatia,Morocco,
2010,Croatia,"Rep. of Moldova",2
2010,Croatia,Pakistan,
2010,Croatia,Philippines,
2010,Croatia,Palestinian,
2010,Croatia,"Russian Federation",5
2010,Croatia,Sudan,2
2010,Croatia,Senegal,
2010,Croatia,Somalia,
2010,Croatia,"Serbia and Kosovo (S/RES/1244 (1999))",240
2010,Croatia,"Syrian Arab Rep.",
2010,Croatia,Togo,
2010,Croatia,Tunisia,
2010,Croatia,Turkey,1
2010,Croatia,Ukraine,1
2010,Croatia,Uzbekistan,3
2010,Croatia,Various/Unknown,
2010,Croatia,Zimbabwe,
2010,Haiti,Cuba,
2010,Hungary,Afghanistan,1767
2010,Hungary,Angola,17
2010,Hungary,Albania,4
2010,Hungary,Armenia,109
2010,Hungary,Azerbaijan,5
2010,Hungary,Burundi,2
2010,Hungary,"Burkina Faso",1
2010,Hungary,Bangladesh,
2010,Hungary,Bulgaria,
2010,Hungary,"Bosnia and Herzegovina",3
2010,Hungary,Belarus,2
2010,Hungary,Brazil,
2010,Hungary,China,20
2010,Hungary,"Côte d'Ivoire",18
2010,Hungary,Cameroon,46
2010,Hungary,"Dem. Rep. of the Congo",21
2010,Hungary,Congo,14
2010,Hungary,Colombia,1
2010,Hungary,Comoros,2
2010,Hungary,Cuba,61
2010,Hungary,Algeria,37
2010,Hungary,Ecuador,1
2010,Hungary,Egypt,12
2010,Hungary,Eritrea,2
2010,Hungary,"Western Sahara",
2010,Hungary,Ethiopia,45
2010,Hungary,Georgia,92
2010,Hungary,Ghana,2
2010,Hungary,Guinea,9
2010,Hungary,Guinea-Bissau,1
2010,Hungary,Guyana,
2010,Hungary,Hungary,
2010,Hungary,India,1
2010,Hungary,"Iran (Islamic Rep. of)",164
2010,Hungary,Iraq,1091
2010,Hungary,Israel,
2010,Hungary,Jordan,1
2010,Hungary,Kazakhstan,1
2010,Hungary,Kenya,5
2010,Hungary,Kuwait,
2010,Hungary,Lebanon,13
2010,Hungary,Liberia,17
2010,Hungary,Libya,9
2010,Hungary,"Sri Lanka",18
2010,Hungary,Morocco,2
2010,Hungary,"Rep. of Moldova",3
2010,Hungary,Madagascar,1
2010,Hungary,Mexico,
2010,Hungary,"The former Yugoslav Republic of Macedonia",5
2010,Hungary,Myanmar,3
2010,Hungary,Mongolia,
2010,Hungary,Mauritania,1
2010,Hungary,Nigeria,91
2010,Hungary,Nepal,15
2010,Hungary,Pakistan,66
2010,Hungary,Palestinian,128
2010,Hungary,Romania,25
2010,Hungary,"Russian Federation",123
2010,Hungary,"Saudi Arabia",1
2010,Hungary,Sudan,117
2010,Hungary,Senegal,6
2010,Hungary,"Sierra Leone",44
2010,Hungary,Somalia,421
2010,Hungary,"Serbia and Kosovo (S/RES/1244 (1999))",337
2010,Hungary,Swaziland,1
2010,Hungary,"Syrian Arab Rep.",39
2010,Hungary,Togo,9
2010,Hungary,Tibetan,1
2010,Hungary,Turkmenistan,
2010,Hungary,Tunisia,5
2010,Hungary,Turkey,74
2010,Hungary,"United Rep. of Tanzania",3
2010,Hungary,Uganda,7
2010,Hungary,Ukraine,44
2010,Hungary,"United States of America",1
2010,Hungary,Uzbekistan,10
2010,Hungary,"Viet Nam",3
2010,Hungary,Stateless,38
2010,Hungary,Various/Unknown,170
2010,Hungary,Zambia,
2010,Hungary,Zimbabwe,6
2010,Indonesia,Afghanistan,259
2010,Indonesia,Albania,
2010,Indonesia,"Central African Rep.",
2010,Indonesia,China,3
2010,Indonesia,"Côte d'Ivoire",1
2010,Indonesia,Cameroon,
2010,Indonesia,"Dem. Rep. of the Congo",5
2010,Indonesia,Congo,
2010,Indonesia,Algeria,
2010,Indonesia,Egypt,2
2010,Indonesia,Ethiopia,
2010,Indonesia,Ghana,
2010,Indonesia,Guinea,
2010,Indonesia,Gambia,
2010,Indonesia,"Iran (Islamic Rep. of)",37
2010,Indonesia,Iraq,146
2010,Indonesia,Kuwait,6
2010,Indonesia,"Sri Lanka",233
2010,Indonesia,Morocco,
2010,Indonesia,Myanmar,49
2010,Indonesia,Mauritania,
2010,Indonesia,Nigeria,
2010,Indonesia,Pakistan,4
2010,Indonesia,Palestinian,2
2010,Indonesia,Rwanda,
2010,Indonesia,Sudan,
2010,Indonesia,Senegal,
2010,Indonesia,"Sierra Leone",
2010,Indonesia,Somalia,63
2010,Indonesia,Tunisia,
2010,Indonesia,Ukraine,1
2010,Indonesia,Yemen,
2010,India,Afghanistan,9094
2010,India,"Bosnia and Herzegovina",1
2010,India,China,100003
2010,India,"Côte d'Ivoire",2
2010,India,"Dem. Rep. of the Congo",11
2010,India,Egypt,
2010,India,Eritrea,35
2010,India,Ethiopia,9
2010,India,"Iran (Islamic Rep. of)",69
2010,India,Iraq,122
2010,India,"Lao People's Dem. Rep.",1
2010,India,"Sri Lanka",69998
2010,India,Myanmar,4630
2010,India,Pakistan,
2010,India,Palestinian,78
2010,India,Rwanda,
2010,India,Sudan,18
2010,India,Somalia,747
2010,India,Togo,1
2010,India,Yemen,2
2010,Ireland,Afghanistan,157
2010,Ireland,Angola,355
2010,Ireland,Albania,180
2010,Ireland,Argentina,1
2010,Ireland,Armenia,43
2010,Ireland,Austria,
2010,Ireland,Azerbaijan,26
2010,Ireland,Burundi,42
2010,Ireland,Belgium,11
2010,Ireland,Benin,3
2010,Ireland,"Burkina Faso",1
2010,Ireland,Bangladesh,23
2010,Ireland,Bulgaria,44
2010,Ireland,Bahrain,
2010,Ireland,Bahamas,
2010,Ireland,"Bosnia and Herzegovina",13
2010,Ireland,Belarus,60
2010,Ireland,"Bolivia (Plurinational State of)",
2010,Ireland,Brazil,4
2010,Ireland,Bhutan,12
2010,Ireland,Botswana,
2010,Ireland,"Central African Rep.",9
2010,Ireland,Switzerland,5
2010,Ireland,Chile,
2010,Ireland,China,100
2010,Ireland,"Côte d'Ivoire",63
2010,Ireland,Cameroon,171
2010,Ireland,"Dem. Rep. of the Congo",511
2010,Ireland,Congo,47
2010,Ireland,Colombia,1
2010,Ireland,Comoros,
2010,Ireland,"Cabo Verde",
2010,Ireland,Cuba,7
2010,Ireland,"Czech Rep.",120
2010,Ireland,Algeria,164
2010,Ireland,Egypt,28
2010,Ireland,Eritrea,121
2010,Ireland,Estonia,12
2010,Ireland,Ethiopia,64
2010,Ireland,Fiji,
2010,Ireland,"United Kingdom",8
2010,Ireland,Georgia,172
2010,Ireland,Ghana,59
2010,Ireland,Guinea,65
2010,Ireland,Gambia,7
2010,Ireland,Guinea-Bissau,3
2010,Ireland,"Equatorial Guinea",
2010,Ireland,Guatemala,2
2010,Ireland,Guyana,
2010,Ireland,Croatia,317
2010,Ireland,Haiti,
2010,Ireland,Hungary,4
2010,Ireland,Indonesia,1
2010,Ireland,India,4
2010,Ireland,"Iran (Islamic Rep. of)",205
2010,Ireland,Iraq,650
2010,Ireland,Israel,29
2010,Ireland,Jamaica,9
2010,Ireland,Jordan,5
2010,Ireland,Japan,2
2010,Ireland,Kazakhstan,74
2010,Ireland,Kenya,105
2010,Ireland,Kyrgyzstan,18
2010,Ireland,Cambodia,14
2010,Ireland,"Rep. of Korea",
2010,Ireland,Kuwait,60
2010,Ireland,Lebanon,21
2010,Ireland,Liberia,42
2010,Ireland,Libya,67
2010,Ireland,"Sri Lanka",30
2010,Ireland,Lesotho,2
2010,Ireland,Lithuania,22
2010,Ireland,Latvia,23
2010,Ireland,Morocco,9
2010,Ireland,"Rep. of Moldova",232
2010,Ireland,"The former Yugoslav Republic of Macedonia",15
2010,Ireland,Mali,
2010,Ireland,Myanmar,8
2010,Ireland,Mongolia,2
2010,Ireland,Mozambique,7
2010,Ireland,Mauritania,4
2010,Ireland,Mauritius,1
2010,Ireland,Malawi,6
2010,Ireland,Malaysia,1
2010,Ireland,Niger,8
2010,Ireland,Nigeria,777
2010,Ireland,Nicaragua,1
2010,Ireland,Nepal,4
2010,Ireland,Pakistan,225
2010,Ireland,Peru,
2010,Ireland,Philippines,3
2010,Ireland,Poland,52
2010,Ireland,"Dem. People's Rep. of Korea",6
2010,Ireland,Palestinian,120
2010,Ireland,Romania,368
2010,Ireland,"Russian Federation",267
2010,Ireland,Rwanda,81
2010,Ireland,"Saudi Arabia",1
2010,Ireland,Sudan,445
2010,Ireland,"Sierra Leone",86
2010,Ireland,Somalia,589
2010,Ireland,"Serbia and Kosovo (S/RES/1244 (1999))",313
2010,Ireland,Slovakia,28
2010,Ireland,Swaziland,1
2010,Ireland,"Syrian Arab Rep.",34
2010,Ireland,Chad,12
2010,Ireland,Togo,94
2010,Ireland,Thailand,2
2010,Ireland,Tajikistan,7
2010,Ireland,Turkmenistan,1
2010,Ireland,Tunisia,1
2010,Ireland,Turkey,20
2010,Ireland,"United Rep. of Tanzania",9
2010,Ireland,Uganda,87
2010,Ireland,Ukraine,187
2010,Ireland,"United States of America",
2010,Ireland,Uzbekistan,39
2010,Ireland,"Venezuela (Bolivarian Republic of)",2
2010,Ireland,"Viet Nam",3
2010,Ireland,Stateless,19
2010,Ireland,Various/Unknown,40
2010,Ireland,Yemen,3
2010,Ireland,"South Africa",49
2010,Ireland,Zambia,5
2010,Ireland,Zimbabwe,415
2010,"Iran (Islamic Rep. of)",Afghanistan,1027577
2010,"Iran (Islamic Rep. of)",Bangladesh,
2010,"Iran (Islamic Rep. of)",China,
2010,"Iran (Islamic Rep. of)",Ethiopia,1
2010,"Iran (Islamic Rep. of)",Iraq,45708
2010,"Iran (Islamic Rep. of)",Kyrgyzstan,
2010,"Iran (Islamic Rep. of)",Kuwait,8
2010,"Iran (Islamic Rep. of)","Sri Lanka",
2010,"Iran (Islamic Rep. of)",Pakistan,13
2010,"Iran (Islamic Rep. of)","Syrian Arab Rep.",
2010,"Iran (Islamic Rep. of)",Tajikistan,2
2010,"Iran (Islamic Rep. of)",Turkey,
2010,"Iran (Islamic Rep. of)",Uzbekistan,57
2010,Iraq,Afghanistan,2
2010,Iraq,Algeria,
2010,Iraq,Ethiopia,1
2010,Iraq,"Iran (Islamic Rep. of)",7989
2010,Iraq,Iraq,
2010,Iraq,Palestinian,10798
2010,Iraq,"Saudi Arabia",1
2010,Iraq,Sudan,2
2010,Iraq,Somalia,2
2010,Iraq,"Syrian Arab Rep.",254
2010,Iraq,Turkey,15606
2010,Iraq,Uganda,
2010,Iraq,Yemen,
2010,Iceland,Afghanistan,6
2010,Iceland,Albania,12
2010,Iceland,Armenia,4
2010,Iceland,China,2
2010,Iceland,"Dem. Rep. of the Congo",1
2010,Iceland,Colombia,6
2010,Iceland,Eritrea,5
2010,Iceland,Spain,
2010,Iceland,Ethiopia,
2010,Iceland,Gabon,
2010,Iceland,Georgia,1
2010,Iceland,Croatia,
2010,Iceland,India,
2010,Iceland,"Iran (Islamic Rep. of)",8
2010,Iceland,Iraq,4
2010,Iceland,Iceland,
2010,Iceland,Kenya,4
2010,Iceland,Libya,1
2010,Iceland,"Sri Lanka",5
2010,Iceland,Morocco,1
2010,Iceland,"Rep. of Moldova",
2010,Iceland,"The former Yugoslav Republic of Macedonia",
2010,Iceland,Myanmar,1
2010,Iceland,Mauritania,2
2010,Iceland,Nigeria,
2010,Iceland,Nepal,
2010,Iceland,Romania,1
2010,Iceland,"Russian Federation",5
2010,Iceland,Senegal,2
2010,Iceland,"Sierra Leone",1
2010,Iceland,Somalia,
2010,Iceland,"Serbia and Kosovo (S/RES/1244 (1999))",3
2010,Iceland,Slovakia,4
2010,Iceland,"Syrian Arab Rep.",1
2010,Iceland,Ukraine,1
2010,Iceland,Uzbekistan,2
2010,Israel,Armenia,1
2010,Israel,Benin,
2010,Israel,"Burkina Faso",
2010,Israel,"Central African Rep.",
2010,Israel,"Côte d'Ivoire",168
2010,Israel,Cameroon,
2010,Israel,"Dem. Rep. of the Congo",75
2010,Israel,Colombia,
2010,Israel,Ecuador,
2010,Israel,Egypt,
2010,Israel,Eritrea,16997
2010,Israel,Ethiopia,85
2010,Israel,Georgia,
2010,Israel,Ghana,
2010,Israel,Guinea,
2010,Israel,Guinea-Bissau,
2010,Israel,India,
2010,Israel,Israel,
2010,Israel,Kenya,
2010,Israel,Liberia,1
2010,Israel,"Sri Lanka",
2010,Israel,"Rep. of Moldova",
2010,Israel,Mali,
2010,Israel,Mauritania,
2010,Israel,Niger,
2010,Israel,Nigeria,
2010,Israel,Nepal,1
2010,Israel,Philippines,
2010,Israel,"Dem. People's Rep. of Korea",2
2010,Israel,Sudan,8137
2010,Israel,Senegal,
2010,Israel,"Sierra Leone",2
2010,Israel,Somalia,
2010,Israel,Chad,1
2010,Israel,Togo,
2010,Israel,Turkey,
2010,Israel,Stateless,
2010,Israel,"South Africa",1
2010,Israel,Zimbabwe,
2010,Italy,Afghanistan,3665
2010,Italy,Angola,95
2010,Italy,Albania,177
2010,Italy,Armenia,71
2010,Italy,"Antigua and Barbuda",
2010,Italy,Azerbaijan,41
2010,Italy,Burundi,11
2010,Italy,Benin,38
2010,Italy,"Burkina Faso",301
2010,Italy,Bangladesh,641
2010,Italy,"Bosnia and Herzegovina",105
2010,Italy,Belarus,16
2010,Italy,"Bolivia (Plurinational State of)",5
2010,Italy,Brazil,11
2010,Italy,Bhutan,1
2010,Italy,"Central African Rep.",13
2010,Italy,Chile,3
2010,Italy,China,69
2010,Italy,"Côte d'Ivoire",2973
2010,Italy,Cameroon,514
2010,Italy,"Dem. Rep. of the Congo",455
2010,Italy,Congo,608
2010,Italy,Colombia,426
2010,Italy,"Cabo Verde",17
2010,Italy,Cuba,88
2010,Italy,Djibouti,1
2010,Italy,Algeria,61
2010,Italy,Ecuador,8
2010,Italy,Egypt,23
2010,Italy,Eritrea,10856
2010,Italy,Ethiopia,2178
2010,Italy,Gabon,3
2010,Italy,Georgia,84
2010,Italy,Ghana,604
2010,Italy,Guinea,516
2010,Italy,Gambia,216
2010,Italy,Guinea-Bissau,15
2010,Italy,"Equatorial Guinea",1
2010,Italy,Guatemala,3
2010,Italy,Honduras,6
2010,Italy,Croatia,14
2010,Italy,India,87
2010,Italy,"Iran (Islamic Rep. of)",787
2010,Italy,Iraq,1952
2010,Italy,Israel,1
2010,Italy,Italy,
2010,Italy,Jordan,5
2010,Italy,Kenya,65
2010,Italy,Kyrgyzstan,3
2010,Italy,Cambodia,1
2010,Italy,Kuwait,3
2010,Italy,Lebanon,214
2010,Italy,Liberia,1356
2010,Italy,Libya,8
2010,Italy,"Sri Lanka",1004
2010,Italy,Morocco,83
2010,Italy,"Rep. of Moldova",111
2010,Italy,Madagascar,4
2010,Italy,"The former Yugoslav Republic of Macedonia",207
2010,Italy,Mali,114
2010,Italy,Myanmar,16
2010,Italy,Montenegro,14
2010,Italy,Mongolia,5
2010,Italy,Mauritania,90
2010,Italy,Malawi,1
2010,Italy,Niger,67
2010,Italy,Nigeria,2200
2010,Italy,Nepal,21
2010,Italy,Pakistan,1146
2010,Italy,Peru,12
2010,Italy,Palestinian,374
2010,Italy,Romania,71
2010,Italy,"Russian Federation",255
2010,Italy,Rwanda,35
2010,Italy,"Saudi Arabia",4
2010,Italy,Sudan,2145
2010,Italy,Senegal,129
2010,Italy,"Sierra Leone",368
2010,Italy,"El Salvador",30
2010,Italy,Somalia,7865
2010,Italy,"Serbia and Kosovo (S/RES/1244 (1999))",3565
2010,Italy,"Syrian Arab Rep.",211
2010,Italy,Chad,61
2010,Italy,Togo,1498
2010,Italy,Tajikistan,1
2010,Italy,Tunisia,65
2010,Italy,Turkey,2001
2010,Italy,"United Rep. of Tanzania",2
2010,Italy,Uganda,24
2010,Italy,Ukraine,71
2010,Italy,Uruguay,3
2010,Italy,Uzbekistan,5
2010,Italy,"Viet Nam",9
2010,Italy,Stateless,9
2010,Italy,Various/Unknown,3058
2010,Italy,Yemen,4
2010,Italy,"South Africa",1
2010,Italy,Zimbabwe,23
2010,Jamaica,Haiti,19
2010,Jamaica,Rwanda,1
2010,Jamaica,"Sierra Leone",1
2010,Jordan,Afghanistan,15
2010,Jordan,Bangladesh,
2010,Jordan,"Bosnia and Herzegovina",12
2010,Jordan,Colombia,
2010,Jordan,Algeria,1
2010,Jordan,Egypt,21
2010,Jordan,Eritrea,6
2010,Jordan,Indonesia,1
2010,Jordan,India,
